timestamp,plant_id,production_line_id,machine_id,product_id,batch_id,work_order_id,actual_production_qty,good_qty,scrap_qty,production_speed,machine_status,downtime_minutes,setup_time_minutes,operator_id,inspection_id,dimension_measurement,tolerance_min,tolerance_max,defect_type,defect_category,defect_severity,is_conforming,scrap_flag,rework_required,quality_score,vision_defect_detected,operator_validation
2026-01-01 07:10:00,FR01,L02,M02,P003,BATCH002,WO1003,6997.221554360434,1003.0,31.0,20.82,running,59.0,20.0,OP01,INS0014,10.158,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True
2026-01-01 07:15:00,,L03,M04,P001,BATCH003,WO1002,979.0,972.0,7.0,,running,39.0,40.0,OP03,INS0015,9.616,9.5,,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-01 07:20:00,FR01,L02,M02,P002,BATCH001,WO1001,874.0,,32.0,16.36,running,10.0,26.0,OP03,INS0016,9.83,9.5,10.5,,none,minor,True,False,False,91.0,False,True
2026-01-01 07:25:00,FR02,L02,M02,P002,BATCH002,WO1003,999.0,999.0,0.0,20.09,stopped,15.0,22.0,OP03,INS0017,9.846,9.5,10.5,no_defect,none,minor,True,False,False,96.0,,True
2026-01-01 07:30:00,FR01,L02,M02,P001,BATCH002,WO1003,1104.0,1057.0,47.0,26.25,maintenance,40.0,42.0,OP01,INS0018,10.152,,10.5,no_defect,none,,True,,False,92.0,False,False
2026-01-01 07:35:00,FR01,L02,M02,P002,BATCH002,WO1001,857.0,832.0,25.0,19.66,running,,15.0,OP03,INS0019,10.04,9.5,,no_defect,,minor,True,False,False,95.0,False,True
2026-01-01 07:40:00,FR01,L01,M04,P002,BATCH003,WO1001,1080.0,1039.0,41.0,20.1,running,6.0,34.0,OP03,INS0020,9.74,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
,FR02,L01,M03,P003,BATCH002,WO1001,1077.0,7801.005579534688,47.0,26.32,running,9.0,,OP03,INS0021,9.848,9.5,10.5,no_defect,none,minor,True,False,,91.0,False,True
2026-01-01 07:50:00,FR02,L02,M01,P001,BATCH002,WO1001,877.0,873.0,-10.0,17.38,running,16.0,9.0,OP01,INS0022,10.205,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False
2026-01-01 07:55:00,FR01,L01,M01,P002,BATCH001,WO1003,1055.0,1054.0,1.0,25.57,running,0.0,29.0,OP03,INS0023,10.034,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-01 08:00:00,FR01,,M04,P001,BATCH001,WO1002,881.0,864.0,17.0,20.34,running,26.0,38.0,OP01,INS0024,10.234,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True
2026-01-01 08:05:00,FR01,L01,M01,P001,BATCH003,,,1074.0,32.0,21.23,running,16.0,11.0,OP03,INS0025,,9.5,10.5,no_defect,none,minor,True,False,False,98.0,,True
2026-01-01 08:10:00,FR02,L01,M04,P001,BATCH001,WO1003,860.0,851.0,9.0,18.95,running,34.0,29.0,OP01,INS0026,9.942,9.5,10.5,no_defect,,minor,True,False,False,91.0,False,True
,FR02,L03,M04,P002,BATCH003,WO1003,1073.0,1068.0,5.0,22.73,running,11.0,37.0,OP03,INS0027,9.711,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-01 08:20:00,FR01,L01,M03,P001,BATCH002,WO1002,1091.0,1043.0,48.0,21.08,running,15.0,21.0,OP03,INS0028,10.339,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-01 08:25:00,FR02,L01,M03,P003,BATCH003,WO1002,873.0,835.0,38.0,17.91,running,20.0,33.0,OP01,INS0029,10.02,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False
2026-01-01 08:30:00,FR01,L03,M03,P002,BATCH002,WO1002,6997.221554360434,868.0,38.0,20.53,running,31.0,,OP03,INS0030,10.079,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-01 08:35:00,FR02,L02,M02,P003,BATCH003,WO1003,918.0,906.0,12.0,16.92,stopped,27.0,12.0,OP01,,10.059,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-01 08:40:00,FR02,L02,M03,P003,BATCH001,WO1002,948.0,908.0,40.0,20.34,stopped,41.0,,OP02,INS0032,10.064,,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-01 08:45:00,FR01,L03,M02,P002,BATCH002,WO1002,911.0,869.0,42.0,21.83,running,31.0,39.0,OP03,INS0033,10.06,,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-01 08:50:00,FR02,L03,M04,P003,BATCH001,WO1003,1061.0,,11.0,25.89,running,25.0,13.0,OP02,INS0034,9.978,9.5,10.5,,none,minor,True,False,False,96.0,False,True
2026-01-01 08:55:00,FR01,L01,M04,P003,BATCH001,,943.0,919.0,24.0,18.05,running,42.0,35.0,OP01,INS0035,9.759,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-01 09:00:00,FR02,L03,M02,P003,BATCH003,WO1003,923.0,922.0,166.25937598487235,19.41,running,56.0,32.0,OP03,INS0036,,9.5,,no_defect,none,minor,True,False,False,92.0,False,
2026-01-01 09:05:00,FR02,L02,M03,P003,BATCH001,WO1001,1054.0,1052.0,2.0,21.99,running,0.0,18.0,OP03,INS0037,9.62,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-01 09:10:00,FR01,L03,M03,P003,BATCH003,WO1003,907.0,859.0,,190.8005670481991,running,13.0,37.0,OP03,INS0038,9.917,9.5,10.5,no_defect,,minor,True,False,False,94.0,False,True
2026-01-01 09:15:00,FR01,L03,M03,P001,BATCH002,WO1001,1048.0,1044.0,4.0,20.0,running,55.0,44.0,OP01,INS0039,9.648,,,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-01 09:20:00,FR02,L02,M01,P002,BATCH002,WO1002,1060.0,1018.0,42.0,20.13,running,17.0,20.0,OP01,INS0040,10.081,9.5,10.5,,none,minor,True,False,False,99.0,False,True
2026-01-01 09:25:00,FR02,L01,M02,P003,BATCH001,WO1001,958.0,940.0,18.0,19.9,running,0.0,7.0,OP03,INS0041,9.894,9.5,,no_defect,,,True,False,False,90.0,,True
2026-01-01 09:30:00,FR02,L03,M02,P003,BATCH003,WO1003,1063.0,1022.0,41.0,20.41,running,17.0,15.0,OP01,INS0042,10.107,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-01 09:35:00,FR01,L01,M02,P001,BATCH003,WO1001,1110.0,1109.0,1.0,21.5,running,40.0,5.0,OP01,INS0043,10.096,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-01 09:40:00,FR01,L02,M01,P003,BATCH002,WO1003,1052.0,1032.0,20.0,23.98,running,35.0,15.0,OP02,INS0044,9.617,9.5,10.5,no_defect,none,minor,True,False,False,91.0,,True
2026-01-01 09:45:00,FR01,L02,M04,P003,BATCH001,WO1003,6997.221554360434,1073.0,12.0,20.29,running,41.0,43.0,OP02,INS0045,10.103,9.5,10.5,no_defect,none,,True,False,False,90.0,False,True
2026-01-01 09:50:00,FR01,L03,M03,P001,BATCH003,WO1002,854.0,814.0,40.0,19.84,running,47.0,41.0,OP01,INS0046,10.29,9.5,10.5,,none,minor,True,False,False,93.0,False,True
2026-01-01 09:55:00,FR02,L01,M03,P001,BATCH001,WO1001,1149.0,1128.0,21.0,23.3,running,2.0,37.0,OP01,INS0047,9.915,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False
,FR02,L03,M02,,BATCH001,WO1002,982.0,966.0,,18.21,stopped,55.0,30.0,OP03,INS0048,10.106,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-01 10:05:00,FR01,L01,M01,P002,BATCH001,WO1001,1049.0,1024.0,25.0,23.91,running,42.0,31.0,OP02,INS0049,9.926,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
2026-01-01 10:10:00,FR01,L02,M04,P001,BATCH001,WO1003,996.0,961.0,35.0,20.78,running,42.0,38.0,OP02,INS0050,9.81,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-01 10:15:00,FR02,L02,M03,P001,BATCH003,WO1001,851.0,7801.005579534688,44.0,16.65,running,16.0,40.0,OP03,INS0051,10.296,,10.5,no_defect,none,minor,True,False,False,,False,True
2026-01-01 10:20:00,,,M02,P002,BATCH003,WO1002,1107.0,1104.0,3.0,21.06,running,23.0,29.0,OP03,INS0052,9.721,9.5,10.5,,none,minor,True,False,False,97.0,False,True
2026-01-01 10:25:00,FR02,L03,M03,P002,BATCH003,WO1003,883.0,852.0,31.0,21.32,stopped,34.0,28.0,OP03,INS0053,9.754,9.5,10.5,no_defect,none,minor,,False,False,91.0,False,True
2026-01-01 10:30:00,FR01,L02,M02,P001,BATCH001,WO1001,949.0,915.0,34.0,23.62,running,47.0,31.0,OP01,INS0054,10.153,9.5,10.5,no_defect,none,minor,,False,False,90.0,False,True
2026-01-01 10:35:00,FR01,L02,M01,P001,BATCH003,WO1002,928.0,894.0,34.0,17.17,running,25.0,6.0,OP03,INS0055,9.802,9.5,10.5,no_defect,none,minor,,False,False,97.0,False,True
2026-01-01 10:40:00,FR01,L01,M03,P001,BATCH001,WO1003,1110.0,1098.0,12.0,23.2,running,43.0,7.0,OP03,INS0056,10.189,9.5,10.5,,none,minor,True,False,False,,False,True
2026-01-01 10:45:00,FR01,L01,M03,P002,BATCH003,WO1001,911.0,869.0,42.0,18.01,running,5.0,12.0,OP02,INS0057,10.313,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-01 10:50:00,FR01,L03,M03,P001,BATCH002,WO1001,987.0,943.0,,22.11,running,5.0,,OP01,INS0058,9.815,9.5,10.5,no_defect,none,minor,True,False,False,98.0,,True
2026-01-01 10:55:00,FR01,L01,M02,P003,BATCH003,WO1003,941.0,918.0,23.0,21.18,running,51.0,41.0,OP01,INS0059,10.043,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-01 11:00:00,FR02,L03,M02,P003,BATCH001,WO1001,899.0,883.0,16.0,18.17,stopped,51.0,15.0,OP03,INS0060,10.058,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-01 11:05:00,FR02,L01,M01,P001,BATCH003,WO1003,1053.0,1041.0,12.0,24.44,stopped,46.0,26.0,,INS0061,,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
,FR02,L02,M02,P003,BATCH001,WO1003,961.0,959.0,2.0,18.96,stopped,7.0,32.0,OP01,INS0062,9.835,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-01 11:15:00,FR01,L01,M03,P003,BATCH001,WO1002,1103.0,1067.0,36.0,190.8005670481991,running,57.0,16.0,OP02,INS0063,10.1,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,False
2026-01-01 11:20:00,FR01,L01,M03,P003,BATCH002,WO1001,,870.0,11.0,21.85,,59.0,7.0,OP02,INS0064,10.011,9.5,10.5,no_defect,,minor,True,False,False,99.0,False,True
2026-01-01 11:25:00,FR02,L03,M02,P001,BATCH003,WO1003,1109.0,1093.0,16.0,20.81,running,55.0,25.0,OP03,INS0065,9.592,9.5,10.5,no_defect,none,,True,False,False,93.0,False,True
2026-01-01 11:30:00,FR01,L01,M04,P002,BATCH003,WO1003,1051.0,1035.0,16.0,21.01,running,26.0,9.0,OP03,INS0066,9.959,9.5,10.5,no_defect,,minor,True,False,False,97.0,False,True
2026-01-01 11:35:00,FR02,L02,M01,P002,BATCH002,WO1003,1000.0,,7.0,19.34,,47.0,16.0,OP01,INS0067,9.967,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,False
2026-01-01 11:40:00,FR01,L01,M02,P003,BATCH001,WO1001,1093.0,1080.0,13.0,22.2,maintenance,23.0,40.0,OP01,INS0068,9.918,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,False
2026-01-01 11:45:00,FR01,L03,M02,P003,BATCH002,WO1002,1110.0,,40.0,21.71,running,23.0,19.0,OP01,INS0069,10.111,9.5,10.5,no_defect,none,minor,True,,False,96.0,False,True
2026-01-01 11:50:00,FR02,L02,M04,,BATCH001,WO1003,1115.0,1076.0,-10.0,26.22,running,38.0,34.0,OP01,INS0070,9.931,9.5,10.5,no_defect,none,minor,True,False,,93.0,False,
2026-01-01 11:55:00,FR01,L02,M03,P003,BATCH001,,1046.0,1033.0,13.0,25.74,running,8.0,43.0,OP02,INS0071,10.227,9.5,10.5,no_defect,none,minor,True,False,False,92.0,,
2026-01-01 12:00:00,FR01,L02,M04,P002,BATCH003,WO1002,1046.0,1029.0,17.0,19.9,,34.0,39.0,OP02,INS0072,9.723,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,False
2026-01-01 12:05:00,FR01,L01,M04,P001,BATCH003,WO1003,903.0,872.0,31.0,17.85,stopped,15.0,11.0,OP01,INS0073,9.862,,10.5,no_defect,none,minor,True,False,False,94.0,False,True
2026-01-01 12:10:00,FR01,,M04,P003,BATCH003,WO1002,895.0,874.0,21.0,18.06,running,31.0,36.0,OP01,INS0074,9.768,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-01 12:15:00,FR01,L01,M02,P002,BATCH003,WO1003,923.0,909.0,14.0,20.46,running,43.0,17.0,OP01,INS0075,9.474,9.5,10.5,deformation,dimensionnel,critical,False,,True,75.0,True,False
2026-01-01 12:20:00,FR01,L01,M03,P002,,WO1002,884.0,869.0,15.0,16.49,running,18.0,8.0,OP03,INS0076,9.924,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-01 12:25:00,FR02,L01,M01,P002,BATCH001,WO1003,937.0,909.0,28.0,22.23,running,15.0,37.0,OP02,INS0077,9.899,9.5,10.5,no_defect,none,minor,,False,False,96.0,False,True
2026-01-01 12:30:00,FR01,L01,M01,P003,BATCH001,WO1001,,1067.0,2.0,20.96,running,4.0,41.0,OP02,INS0078,9.637,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,False
2026-01-01 12:35:00,FR02,L03,M01,P001,BATCH002,WO1001,1046.0,1001.0,45.0,22.09,,55.0,14.0,OP03,INS0079,9.655,9.5,10.5,no_defect,none,,True,False,,99.0,False,True
,FR01,L01,M01,P001,BATCH003,WO1002,905.0,886.0,19.0,,,147.19363645909903,39.0,OP02,INS0080,,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-01 12:45:00,FR02,L01,M04,P001,BATCH003,WO1001,918.0,881.0,37.0,19.51,running,5.0,8.0,OP01,INS0081,9.708,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-01 12:50:00,FR02,L03,M03,P003,,WO1001,1012.0,1001.0,11.0,23.47,running,15.0,19.0,OP03,INS0082,9.944,9.5,10.5,no_defect,none,minor,True,,False,91.0,False,True
2026-01-01 12:55:00,FR01,L02,M01,P003,BATCH003,WO1003,985.0,,34.0,20.23,running,4.0,27.0,OP03,INS0083,10.023,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-01 13:00:00,FR01,L01,M01,P001,BATCH002,,1071.0,1054.0,17.0,20.5,stopped,29.0,35.0,OP01,INS0084,9.766,9.5,10.5,no_defect,none,minor,True,False,False,96.0,,True
2026-01-01 13:05:00,FR01,L02,M03,P002,BATCH001,WO1002,1078.0,1052.0,26.0,21.48,running,31.0,37.0,OP03,INS0085,9.916,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
,FR01,L02,M01,P002,BATCH002,WO1003,1071.0,1052.0,,25.43,maintenance,3.0,17.0,OP01,INS0086,10.105,9.5,10.5,no_defect,none,minor,True,,False,93.0,False,True
2026-01-01 13:15:00,FR02,L03,M01,P002,BATCH003,WO1001,882.0,877.0,5.0,22.03,running,51.0,37.0,OP01,INS0087,9.891,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-01 13:20:00,FR02,L01,,P002,BATCH002,WO1001,1010.0,964.0,,24.74,running,52.0,29.0,OP02,INS0088,10.156,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-01 13:25:00,FR02,L03,M04,P003,BATCH002,WO1001,948.0,909.0,39.0,20.01,running,50.0,6.0,OP01,INS0089,10.168,9.5,10.5,no_defect,,minor,True,False,False,95.0,False,True
2026-01-01 13:30:00,FR02,L02,M03,P002,BATCH003,WO1003,1098.0,1076.0,22.0,26.56,running,44.0,27.0,OP03,INS0090,9.81,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True
2026-01-01 13:35:00,FR02,L03,M03,P002,BATCH002,WO1001,869.0,839.0,30.0,21.66,stopped,17.0,37.0,OP01,,9.825,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-01 13:40:00,FR01,L02,M04,P003,BATCH001,WO1001,1070.0,1064.0,6.0,22.62,running,9.0,27.0,OP01,INS0092,10.274,9.5,10.5,no_defect,none,,True,False,False,95.0,False,True
2026-01-01 13:45:00,,L03,M02,P001,BATCH001,WO1003,882.0,834.0,48.0,20.89,running,54.0,9.0,OP03,INS0093,9.53,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True
2026-01-01 13:50:00,FR01,L03,M04,P003,BATCH002,WO1001,857.0,854.0,3.0,19.68,,18.0,17.0,OP01,INS0094,10.08,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-01 13:55:00,,L02,M02,P001,BATCH001,,954.0,7801.005579534688,18.0,21.86,running,37.0,6.0,OP01,INS0095,10.04,,10.5,no_defect,none,minor,,False,False,,False,True
2026-01-01 14:00:00,FR02,L03,M01,P001,BATCH003,WO1001,1033.0,1006.0,166.25937598487235,24.2,running,12.0,43.0,OP01,INS0096,10.027,9.5,10.5,no_defect,none,,True,False,,95.0,False,False
2026-01-01 14:05:00,FR02,L03,M04,P001,BATCH003,WO1002,964.0,942.0,22.0,19.07,running,18.0,21.0,OP02,INS0097,9.833,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True
2026-01-01 14:10:00,FR02,L02,M02,P003,BATCH002,,897.0,875.0,-10.0,16.43,running,2.0,29.0,OP01,INS0098,9.95,9.5,10.5,no_defect,,minor,True,False,False,96.0,False,True
2026-01-01 14:15:00,FR01,L01,M01,P002,BATCH002,WO1001,870.0,825.0,45.0,21.56,running,17.0,37.0,OP02,INS0099,10.087,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-01 14:20:00,FR01,L01,M01,P003,BATCH001,WO1002,910.0,907.0,-10.0,21.4,running,57.0,33.0,OP02,INS0100,10.127,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True
2026-01-01 14:25:00,FR01,L03,M01,P003,BATCH003,WO1003,1031.0,1000.0,-10.0,21.83,running,58.0,12.0,OP02,INS0101,9.765,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-01 14:30:00,FR02,L02,M01,P001,BATCH002,WO1003,1111.0,1063.0,48.0,21.64,running,46.0,6.0,OP02,INS0102,9.666,9.5,10.5,no_defect,none,minor,True,False,False,559.8416903185115,False,False
2026-01-01 14:35:00,FR01,L03,M01,P003,BATCH002,WO1001,874.0,865.0,9.0,21.12,running,42.0,35.0,OP01,INS0103,9.98,9.5,10.5,no_defect,none,minor,True,False,False,95.0,,True
2026-01-01 14:40:00,FR01,,M03,P002,BATCH002,WO1003,968.0,930.0,38.0,18.61,running,44.0,30.0,OP02,INS0104,10.283,9.5,10.5,no_defect,none,minor,True,False,,94.0,False,True
2026-01-01 14:45:00,FR02,L02,M04,P003,BATCH001,WO1002,910.0,883.0,27.0,18.76,running,45.0,19.0,OP01,INS0105,10.308,9.5,10.5,no_defect,none,minor,True,,False,94.0,False,True
2026-01-01 14:50:00,FR01,L01,M01,P001,BATCH001,WO1003,1100.0,1068.0,32.0,22.52,stopped,45.0,14.0,OP03,INS0106,10.346,9.5,10.5,no_defect,none,minor,,False,False,98.0,False,False
2026-01-01 14:55:00,FR01,L01,M01,P002,BATCH001,WO1001,967.0,960.0,7.0,24.05,running,33.0,42.0,OP01,INS0107,10.133,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-01 15:00:00,FR01,L03,M01,P002,BATCH002,WO1002,,858.0,16.0,21.29,stopped,13.0,26.0,OP01,INS0108,10.278,9.5,10.5,no_defect,none,minor,True,,False,93.0,False,True
2026-01-01 15:05:00,FR01,L03,M03,P003,BATCH002,WO1003,1080.0,1046.0,34.0,19.82,running,23.0,38.0,OP02,INS0109,9.547,,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-01 15:10:00,FR01,L02,M01,P002,,WO1002,938.0,917.0,21.0,18.31,running,49.0,17.0,OP01,INS0110,9.897,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False
2026-01-01 15:15:00,FR02,L01,M02,,BATCH001,WO1003,951.0,917.0,34.0,18.32,running,1.0,35.0,OP03,INS0111,9.726,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,False
2026-01-01 15:20:00,FR01,L02,M01,P003,BATCH003,WO1001,1026.0,983.0,43.0,24.28,running,42.0,43.0,OP01,INS0112,10.017,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-01 15:25:00,FR02,L03,,P001,BATCH002,WO1002,1020.0,984.0,-10.0,25.35,stopped,5.0,7.0,OP02,INS0113,,9.5,10.5,no_defect,none,minor,True,,False,95.0,False,True
2026-01-01 15:30:00,FR01,L03,,P002,BATCH002,WO1002,1144.0,1127.0,17.0,23.07,maintenance,14.0,26.0,OP03,INS0114,9.535,9.5,10.5,no_defect,,minor,True,False,False,98.0,False,True
2026-01-01 15:35:00,FR02,L03,M02,P003,BATCH001,WO1003,1087.0,1064.0,23.0,21.2,running,51.0,20.0,OP01,INS0115,9.739,9.5,10.5,no_defect,none,,True,False,False,93.0,False,True
2026-01-01 15:40:00,FR02,L02,M03,P002,BATCH001,WO1001,,963.0,48.0,18.76,running,55.0,34.0,OP03,INS0116,9.787,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-01 15:45:00,FR02,L02,M01,P002,BATCH001,WO1003,1134.0,1113.0,21.0,26.41,running,44.0,32.0,OP02,INS0117,9.378,9.5,10.5,rayure,esthetique,critical,False,True,True,75.0,True,
2026-01-01 15:50:00,FR02,L02,M03,P003,BATCH002,WO1002,1148.0,1105.0,43.0,22.77,running,46.0,44.0,OP01,INS0118,9.732,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True
2026-01-01 15:55:00,FR01,L03,M01,P001,BATCH001,WO1001,1037.0,1001.0,36.0,24.94,running,48.0,38.0,OP01,INS0119,9.871,9.5,10.5,no_defect,,minor,True,False,False,95.0,False,True
2026-01-01 16:00:00,FR01,L01,M02,P001,BATCH002,WO1001,912.0,871.0,41.0,18.23,running,33.0,29.0,OP01,,10.026,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,False
2026-01-01 16:05:00,FR01,L03,M02,P003,BATCH003,WO1002,1061.0,1058.0,3.0,21.25,running,6.0,38.0,OP02,INS0121,9.708,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True
2026-01-01 16:10:00,FR01,L03,M04,P003,BATCH002,WO1003,1064.0,1056.0,8.0,23.16,running,25.0,41.0,OP01,INS0122,10.104,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True
2026-01-01 16:15:00,FR01,L03,M02,P001,BATCH001,WO1002,1136.0,1136.0,0.0,23.14,stopped,35.0,6.0,OP02,INS0123,9.929,9.5,,no_defect,none,minor,True,False,False,95.0,False,True
2026-01-01 16:20:00,FR02,L02,M04,P001,BATCH003,WO1003,,947.0,11.0,19.47,running,18.0,18.0,OP03,INS0124,9.933,9.5,10.5,no_defect,none,minor,True,False,False,,False,True
2026-01-01 16:25:00,FR01,L02,M04,,BATCH002,WO1001,876.0,873.0,3.0,,running,35.0,,OP01,,10.164,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True
2026-01-01 16:30:00,FR01,L03,M03,P002,BATCH001,WO1002,1126.0,1123.0,3.0,22.6,running,16.0,14.0,OP01,INS0126,,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True
2026-01-01 16:35:00,FR02,L03,,P003,BATCH001,WO1002,1092.0,1084.0,8.0,,stopped,33.0,19.0,OP01,INS0127,9.848,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True
